campaign,sequence,width,height,qp,gop,implementation,operation,mode,metric,n,mean,median,sample_std,cv_percent,minimum,maximum,ci95_low,ci95_high
full,akiyo-qcif,176,144,42,1,python,encode,throughput,codec_seconds,10,2.688228164305838,2.6870237600046494,0.03404326043926862,1.2663828499118255,2.6408890019993123,2.7382428090022586,2.6638750828482474,2.7125812457634284
full,akiyo-qcif,176,144,42,1,python,encode,throughput,process_fps,10,7.815164968930948,7.821429075577669,0.0868968460598446,1.111900342543011,7.670420950927478,7.939345931322309,7.753002709993432,7.877327227868464
full,akiyo-qcif,176,144,42,1,python,encode,throughput,process_seconds,10,12.797061116500208,12.78554039499977,0.14249727721684372,1.1135156417523966,12.595496010002535,13.037094136001542,12.695124705158603,12.898997527841813
full,akiyo-qcif,176,144,42,1,python,encode,throughput,throughput_fps,10,37.20459797438773,37.21622719036026,0.47158558740182355,1.2675465213371504,36.5197708805222,37.866036749100004,36.86724596767527,37.541949981100196
full,akiyo-qcif,176,144,42,30,python,decode,memory,process_peak_rss_mib,10,1405.573046875,1405.1015625,2.8030615705016193,0.1994248236855171,1401.2421875,1409.51953125,1403.5678574226313,1407.5782363273688
full,akiyo-qcif,176,144,42,30,python,decode,throughput,codec_seconds,10,1.6416271752978446,1.6450213675002487,0.01720746407978901,1.0481956158326275,1.5959030270023504,1.6597167729960347,1.6293176970338212,1.653936653561868
full,akiyo-qcif,176,144,42,30,python,decode,throughput,process_fps,10,8.614212700875772,8.587282104102034,0.07805288790090804,0.9060942724687159,8.515126082384441,8.791388588438096,8.558377028483523,8.67004837326802
full,akiyo-qcif,176,144,42,30,python,decode,throughput,process_seconds,10,11.609571904999711,11.645128085999204,0.1042335960991628,0.8978246308485687,11.374767363999126,11.743807318000108,11.535007682194177,11.684136127805246
full,akiyo-qcif,176,144,42,30,python,decode,throughput,throughput_fps,10,60.921319464106176,60.78948447304232,0.651797563878566,1.069900602304903,60.25124384293905,62.660448854360574,60.45505157547927,61.387587352733085
full,akiyo-qcif,176,144,42,30,python,encode,memory,process_peak_rss_mib,10,1474.371484375,1474.662109375,2.49109229162486,0.16895960875700589,1471.71484375,1477.71484375,1472.5894643007318,1476.153504449268
full,akiyo-qcif,176,144,42,30,python,encode,throughput,codec_seconds,10,1.707162421805333,1.7091774565019477,0.02340469014859001,1.3709703218419858,1.6611240650036052,1.734981947018241,1.6904197150750218,1.7239051285356441
full,akiyo-qcif,176,144,42,30,python,encode,throughput,process_fps,10,8.490587726532308,8.48063544776088,0.14475966519414352,1.704942812636902,8.348999627918838,8.736494816931831,8.387032900327117,8.594142552737498
full,akiyo-qcif,176,144,42,30,python,encode,throughput,process_seconds,10,11.780795577799609,11.79168117249992,0.19864893367193895,1.6862098349816383,11.446238118998735,11.977482867001527,11.638690691230167,11.92290046436905
full,akiyo-qcif,176,144,42,30,python,encode,throughput,throughput_fps,10,58.586721737831894,58.50769378400528,0.8094992361283723,1.3817110978674965,57.63748733631557,60.20019943530405,58.00764086887518,59.16580260678861
full,akiyo-qcif,176,144,42,100,python,decode,memory,process_peak_rss_mib,10,1405.971484375,1405.2109375,2.240423511553555,0.15935056553081486,1403.02734375,1409.43359375,1404.3687819436716,1407.5741868063285
full,akiyo-qcif,176,144,42,100,python,decode,throughput,codec_seconds,10,1.6078896168055508,1.6062893965136027,0.016585558760379208,1.031511030796399,1.576512317000379,1.6375563820183743,1.5960250228066382,1.6197542108044634
full,akiyo-qcif,176,144,42,100,python,decode,throughput,process_fps,10,8.608710894990757,8.631108535479749,0.12235737547504483,1.421320531814377,8.38644411995628,8.766078124459847,8.521181701446075,8.69624008853544
full,akiyo-qcif,176,144,42,100,python,decode,throughput,process_seconds,10,11.618269035300045,11.586028348500804,0.16636831259456264,1.4319543822671184,11.407609945999866,11.924004807000529,11.499256313947898,11.737281756652193
full,akiyo-qcif,176,144,42,100,python,decode,throughput,throughput_fps,10,62.19928558602285,62.25528496204875,0.6422176305000893,1.0325160883269142,61.06659965914868,63.43115681472723,61.73987076889715,62.65870040314856
full,akiyo-qcif,176,144,42,100,python,encode,memory,process_peak_rss_mib,10,1473.8,1473.78515625,2.4343817694867367,0.16517721329126997,1469.70703125,1477.7734375,1472.0585481893854,1475.5414518106145
full,akiyo-qcif,176,144,42,100,python,encode,throughput,codec_seconds,10,1.6647194703925834,1.6718129884968675,0.020213111243889637,1.214205252199211,1.628587901002902,1.6832487369983937,1.6502598816727563,1.6791790591124105
full,akiyo-qcif,176,144,42,100,python,encode,throughput,process_fps,10,8.54371290417516,8.545145478999697,0.09875367867953862,1.155863730290837,8.415493745472354,8.730848147377754,8.47306877814,8.614357030210321
full,akiyo-qcif,176,144,42,100,python,encode,throughput,process_seconds,10,11.705913234400033,11.70257712250077,0.13459727054176004,1.1498228958866754,11.453640964999977,11.882844075999856,11.609628147390804,11.80219832140926
full,akiyo-qcif,176,144,42,100,python,encode,throughput,throughput_fps,10,60.07825487247227,59.81530456041342,0.7388504315556693,1.2298134044073392,59.40892620440768,61.40288770315616,59.54971311376646,60.606796631178085
full,akiyo-qcif,176,144,63,1,python,decode,memory,process_peak_rss_mib,10,1375.7484375,1375.005859375,2.304541985754632,0.16751187375087476,1372.27734375,1380.39453125,1374.0998674753503,1377.3970075246496
full,akiyo-qcif,176,144,63,1,python,decode,throughput,codec_seconds,10,2.490917652904386,2.4882384094993313,0.05671157068713301,2.2767340630874675,2.3640346140091424,2.569793794016732,2.4503486391638996,2.5314866666448728
full,akiyo-qcif,176,144,63,1,python,decode,throughput,process_fps,10,7.981379643618651,8.016364050508573,0.11831840077271563,1.4824304325294773,7.802214435798149,8.163545101800652,7.896739758520393,8.06601952871691
full,akiyo-qcif,176,144,63,1,python,decode,throughput,process_seconds,10,12.531647905600106,12.474681677000262,0.18632429536182737,1.4868299585608635,12.24958014600088,12.816874084001029,12.398359534159612,12.664936277040601
full,akiyo-qcif,176,144,63,1,python,decode,throughput,throughput_fps,10,40.16492143477005,40.18908216132662,0.9313700716095535,2.3188644178531446,38.91362810231337,42.300565062544074,39.498659422013304,40.8311834475268
full,akiyo-qcif,176,144,63,1,python,encode,memory,process_peak_rss_mib,10,1403.158984375,1402.607421875,2.962781858560819,0.2111508311996813,1399.4765625,1407.5546875,1401.0395379115416,1405.2784308384585
full,akiyo-qcif,176,144,63,1,python,encode,throughput,codec_seconds,10,2.6902582834999067,2.6975992239949846,0.038515156722504884,1.4316527509172232,2.6133547660006116,2.7472893949889112,2.6627062001532398,2.7178103668465736
full,akiyo-qcif,176,144,63,1,python,encode,throughput,process_fps,10,7.833797721935344,7.832967066201505,0.11005507808012217,1.4048751574470448,7.676907235898614,7.972622871551057,7.755069061791643,7.9125263820790455
full,akiyo-qcif,176,144,63,1,python,encode,throughput,process_seconds,10,12.767472805200281,12.76655456700064,0.17971129161352156,1.4075713679243076,12.542923654000106,13.026078983002662,12.638915091660465,12.896030518740098
full,akiyo-qcif,176,144,63,1,python,encode,throughput,throughput_fps,10,37.178059852727216,37.07020098707023,0.5361831170143172,1.4422030604563278,36.3995144386322,38.26499230069577,36.79449755709667,37.56162214835776
full,akiyo-qcif,176,144,63,30,python,decode,memory,process_peak_rss_mib,10,1405.474609375,1405.25,1.95916189427067,0.1393950400243722,1403.03125,1409.0546875,1404.0731093839843,1406.8761093660157
full,akiyo-qcif,176,144,63,30,python,decode,throughput,codec_seconds,10,1.6450964203959302,1.6441338500044367,0.014169122771428667,0.8612943652274523,1.6263620959989566,1.666036874992642,1.634960440569592,1.6552324002222683
full,akiyo-qcif,176,144,63,30,python,decode,throughput,process_fps,10,8.589743552578494,8.574273696594034,0.12215031888863322,1.4220484947069902,8.38149795637868,8.752932576404445,8.502362478392833,8.677124626764154
full,akiyo-qcif,176,144,63,30,python,decode,throughput,process_seconds,10,11.643916452999838,11.662909439000032,0.1660774710676187,1.426302496569631,11.424742407998565,11.93104150599902,11.525111787142539,11.762721118857137
full,akiyo-qcif,176,144,63,30,python,decode,throughput,throughput_fps,10,60.7907685579972,60.8224911119804,0.5235087196693277,0.8611648315810915,60.02268107087465,61.48692240554046,60.41627298003663,61.16526413595776
full,akiyo-qcif,176,144,63,30,python,encode,memory,process_peak_rss_mib,10,1474.42578125,1474.89453125,2.914765237726536,0.19768816272701323,1469.76171875,1480.09765625,1472.3406838078577,1476.5108786921423
full,akiyo-qcif,176,144,63,30,python,encode,throughput,codec_seconds,10,1.7134165047992156,1.7206354644995372,0.025133964087699592,1.466891676209509,1.6605468899983862,1.73913815297783,1.6954367500142167,1.7313962595842145
full,akiyo-qcif,176,144,63,30,python,encode,throughput,process_fps,10,8.517941553398128,8.536205263401708,0.15401251505251565,1.808095466340389,8.307093360330962,8.77790618267666,8.407767637146678,8.628115469649577
full,akiyo-qcif,176,144,63,30,python,encode,throughput,process_seconds,10,11.743369038400214,11.71481310849913,0.21163833529521212,1.8021943669075342,11.392238413000086,12.037904916000116,11.591972093674908,11.89476598312552
full,akiyo-qcif,176,144,63,30,python,encode,throughput,throughput_fps,10,58.37439550866001,58.11810359418456,0.8688743143343077,1.4884510696224815,57.49974481830298,60.22112389737889,57.752840267465075,58.99595074985494
full,akiyo-qcif,176,144,63,100,python,decode,memory,process_peak_rss_mib,10,1405.81171875,1405.29296875,2.4891970368013925,0.17706475224254795,1403.07421875,1411.1328125,1404.0310544593583,1407.5923830406416
full,akiyo-qcif,176,144,63,100,python,decode,throughput,codec_seconds,10,1.6209451067041527,1.6206179889974237,0.012863359237937693,0.7935715518517835,1.594851441011997,1.6425929440010805,1.611743213839085,1.6301469995692204
full,akiyo-qcif,176,144,63,100,python,decode,throughput,process_fps,10,8.600081334407623,8.629461808167868,0.11767233875591161,1.3682700683901954,8.427288253603745,8.80402841244319,8.515903614234782,8.684259054580464
full,akiyo-qcif,176,144,63,100,python,decode,throughput,process_seconds,10,11.629754207799987,11.588223512000013,0.15895001132485725,1.3667529724596477,11.358436765000079,11.86621330500202,11.516048219491825,11.743460196108149
full,akiyo-qcif,176,144,63,100,python,decode,throughput,throughput_fps,10,61.69591182294348,61.70489474529606,0.4912059243254086,0.7961725660771236,60.87935563415778,62.70176483431335,61.344524272714914,62.047299373172045
full,akiyo-qcif,176,144,63,100,python,encode,memory,process_peak_rss_mib,10,1473.991796875,1473.712890625,2.604818570747795,0.17671866127547337,1469.765625,1477.7578125,1472.128421921569,1475.8551718284311
full,akiyo-qcif,176,144,63,100,python,encode,throughput,codec_seconds,10,1.6722626694008569,1.6659357140074462,0.018400880961030996,1.1003582928526245,1.6498737659931066,1.6956779169886431,1.659099472129114,1.6854258666725999
full,akiyo-qcif,176,144,63,100,python,encode,throughput,process_fps,10,8.51285103053382,8.49886240714342,0.11030220113882765,1.2957139828148838,8.384451250467466,8.685745286856672,8.433945589203445,8.591756471864196
full,akiyo-qcif,176,144,63,100,python,encode,throughput,process_seconds,10,11.74871467759981,11.766779668500249,0.1516882058326393,1.291104686726704,11.513116801999786,11.926838980001776,11.64020347200045,11.85722588319917
full,akiyo-qcif,176,144,63,100,python,encode,throughput,throughput_fps,10,59.80572420911879,60.0264348906786,0.6569853623551968,1.098532575340044,58.9734636502138,60.61069765528826,59.33574519302475,60.27570322521284
full,basketball-1080p,1920,1080,0,1,python,decode,memory,process_peak_rss_mib,10,1523.729296875,1524.65234375,2.70398228844053,0.1774581806614927,1518.75,1527.16015625,1521.794984471294,1525.6636092787062
full,basketball-1080p,1920,1080,0,1,python,decode,throughput,codec_seconds,10,33.5623356432031,33.543450756498714,0.06543720780308476,0.19497215121956754,33.454523905020324,33.66375181500007,33.515524684692565,33.60914660171363
full,basketball-1080p,1920,1080,0,1,python,decode,throughput,process_fps,10,2.1482342443093003,2.1496618377121646,0.005580482720963,0.25977068076936993,2.1384711637951517,2.1557761853745845,2.1442422074561107,2.15222628116249
full,basketball-1080p,1920,1080,0,1,python,decode,throughput,process_seconds,10,46.55014157249957,46.51894908749932,0.12109771119858685,0.2601446678953341,46.38700467999843,46.76237944800232,46.46351348849428,46.63676965650486
full,basketball-1080p,1920,1080,0,1,python,decode,throughput,throughput_fps,10,2.9795406081020115,2.9812080247800905,0.005806285222186202,0.1948718270997101,2.970554219552007,2.989132360212533,2.9753870418701824,2.9836941743338405
full,basketball-1080p,1920,1080,0,1,python,encode,memory,process_peak_rss_mib,10,1646.549609375,1646.935546875,2.7855784058957656,0.16917670685629202,1641.94140625,1649.60546875,1644.5569266251705,1648.5422921248296
full,basketball-1080p,1920,1080,0,1,python,encode,throughput,codec_seconds,10,52.09508662469998,52.0698278990094,0.0944619732166186,0.18132606995576256,51.96049118999508,52.304254846010735,52.02751259980619,52.162660649593775
full,basketball-1080p,1920,1080,0,1,python,encode,throughput,process_fps,10,1.4920447139785065,1.4917380750476708,0.002625012209640621,0.17593388355239573,1.4864359281202828,1.4950773105404316,1.4901668933660364,1.4939225345909766
full,basketball-1080p,1920,1080,0,1,python,encode,throughput,process_seconds,10,67.02230702720003,67.03589731250031,0.11806048111824662,0.17615102546430325,66.88617323999961,67.27501543000108,66.93785164670778,67.10676240769227
full,basketball-1080p,1920,1080,0,1,python,encode,throughput,throughput_fps,10,1.9195724960953156,1.9204979934640427,0.0034754404675466028,0.18105283726538823,1.911890348011086,1.924539158691688,1.9170863157555047,1.9220586764351264
full,basketball-1080p,1920,1080,0,30,python,decode,memory,process_peak_rss_mib,10,1754.360546875,1753.36328125,4.089149557549089,0.23308490177991018,1749.8125,1763.98046875,1751.435345499388,1757.285748250612
full,basketball-1080p,1920,1080,0,30,python,decode,throughput,codec_seconds,10,16.756314592405307,16.75177837100955,0.03103313946925106,0.1852026547849408,16.704572410995752,16.816042535010638,16.734114821771477,16.778514363039136
full,basketball-1080p,1920,1080,0,30,python,decode,throughput,process_fps,10,3.525442633855077,3.523907105676252,0.0159697511520826,0.45298570451051856,3.5060598161466143,3.5592908990433845,3.514018562081519,3.5368667056286345
full,basketball-1080p,1920,1080,0,30,python,decode,throughput,process_seconds,10,28.365754651699763,28.377593700999114,0.12807648349413997,0.4515179838039854,28.09548385800008,28.52204618399992,28.27413425473753,28.457375048661998
full,basketball-1080p,1920,1080,0,30,python,decode,throughput,throughput_fps,10,5.967917829228025,5.969515462784845,0.011049445021937287,0.1851474054790493,5.946702370180271,5.986384897477244,5.960013532424243,5.975822126031806
full,basketball-1080p,1920,1080,0,30,python,encode,memory,process_peak_rss_mib,10,1822.901171875,1822.177734375,5.363660750083038,0.29423760502419793,1815.83984375,1834.71875,1819.0642401160496,1826.7381036339505
full,basketball-1080p,1920,1080,0,30,python,encode,throughput,codec_seconds,10,25.060977330499327,25.052100971503933,0.12538449552584754,0.50031766068937,24.8800050819882,25.319185992986604,24.97128266572105,25.150671995277605
full,basketball-1080p,1920,1080,0,30,python,encode,throughput,process_fps,10,2.663753641826236,2.6674486456508495,0.013714924431968851,0.5148721044100036,2.6335001358926626,2.6791095469800394,2.6539425759187187,2.673564707733753
full,basketball-1080p,1920,1080,0,30,python,encode,throughput,process_seconds,10,37.54190977990015,37.48900664500093,0.19434863738203437,0.5176844718914331,37.325834665,37.972278276,37.40288113997949,37.68093841982081
full,basketball-1080p,1920,1080,0,30,python,encode,throughput,throughput_fps,10,3.9903569823082123,3.991688281891146,0.019902446975501,0.4987635708720095,3.9495740513814277,4.019291783521164,3.976119629418221,4.004594335198203
full,basketball-1080p,1920,1080,0,100,python,decode,memory,process_peak_rss_mib,10,1754.86953125,1754.869140625,4.475578898630275,0.25503770046325347,1746.91796875,1761.5390625,1751.667894976569,1758.0711675234309
full,basketball-1080p,1920,1080,0,100,python,decode,throughput,codec_seconds,10,16.18413999540253,16.19513395750141,0.034742466049668304,0.21466983144941706,16.124955792999117,16.23870092001016,16.15928673238283,16.208993258422225
full,basketball-1080p,1920,1080,0,100,python,decode,throughput,process_fps,10,3.5870483411607625,3.5867705113321744,0.015663640229319223,0.43667212536785877,3.5542598987318343,3.6063848137824785,3.5758432479498024,3.5982534343717227
full,basketball-1080p,1920,1080,0,100,python,decode,throughput,process_seconds,10,27.87855395279962,27.88023490549972,0.1220614578912907,0.43783281621403125,27.728599459999714,28.135252583999318,27.79123644594208,27.965871459657162
full,basketball-1080p,1920,1080,0,100,python,decode,throughput,throughput_fps,10,6.178914358064704,6.174694457450776,0.01327198832597819,0.21479482570681083,6.158128072718851,6.201567389314422,6.169420149559519,6.188408566569889
full,basketball-1080p,1920,1080,0,100,python,encode,memory,process_peak_rss_mib,10,1821.0953125,1821.310546875,2.6648446534291117,0.14633197038823917,1816.63671875,1824.61328125,1819.1889974737835,1823.0016275262167
full,basketball-1080p,1920,1080,0,100,python,encode,throughput,codec_seconds,10,24.159601654103017,24.163328719505444,0.11340823170894516,0.4694126721650027,23.92712964300881,24.33041208499708,24.078474292354098,24.240729015851937
full,basketball-1080p,1920,1080,0,100,python,encode,throughput,process_fps,10,2.7331461605789418,2.732081091740305,0.013144097210612639,0.48091453725359584,2.7129268927592767,2.7591164777687913,2.723743439866348,2.7425488812915355
full,basketball-1080p,1920,1080,0,100,python,encode,throughput,process_seconds,10,36.58863127149989,36.602136290001,0.17558500294835,0.4798895089719276,36.2434862049995,36.86055833900173,36.463025327052804,36.71423721594698
full,basketball-1080p,1920,1080,0,100,python,encode,throughput,throughput_fps,10,4.139223411867383,4.138502671154777,0.019485374872796092,0.47074953279715326,4.110082461844666,4.179356299397102,4.125284414386357,4.153162409348409
full,basketball-1080p,1920,1080,21,1,python,decode,memory,process_peak_rss_mib,10,1523.489453125,1523.380859375,2.946999228052335,0.19343745517945102,1518.41015625,1527.77734375,1521.3812968752704,1525.5976093747295
full,basketball-1080p,1920,1080,21,1,python,decode,throughput,codec_seconds,10,33.65402208319465,33.64028877998862,0.06306290731268095,0.18738594500468883,33.57175574500434,33.75723088197992,33.60890959693682,33.699134569452475
full,basketball-1080p,1920,1080,21,1,python,decode,throughput,process_fps,10,2.141379714412562,2.143338735649516,0.008243671188155836,0.3849700794619368,2.1295796692883253,2.1543383749701572,2.1354825472974177,2.1472768815277066
full,basketball-1080p,1920,1080,21,1,python,decode,throughput,process_seconds,10,46.69948716229951,46.65620473749982,0.17986730170116394,0.38515905126763533,46.41796347399941,46.9576233480002,46.570817845866095,46.82815647873293
full,basketball-1080p,1920,1080,21,1,python,decode,throughput,throughput_fps,10,2.9714224201129595,2.9726261760351536,0.005563147554383081,0.18722169950415857,2.962328289000191,2.9786943751037076,2.9674427840908995,2.9754020561350196
full,basketball-1080p,1920,1080,21,1,python,encode,memory,process_peak_rss_mib,10,1648.773046875,1648.2734375,2.9841196000826873,0.1809903191793822,1644.890625,1654.4921875,1646.6383363107857,1650.9077574392145
full,basketball-1080p,1920,1080,21,1,python,encode,throughput,codec_seconds,10,52.09432743950249,52.10123901050713,0.0855772217637666,0.16427358979372186,51.916549070992914,52.22095230299965,52.03310918291849,52.1555456960865
full,basketball-1080p,1920,1080,21,1,python,encode,throughput,process_fps,10,1.4896416472564011,1.4895378389770757,0.00328660027498404,0.2206302623880884,1.4845284178215623,1.494803826758081,1.4872905550524682,1.491992739460334
full,basketball-1080p,1920,1080,21,1,python,encode,throughput,process_seconds,10,67.13053317349959,67.13491756199983,0.14808240014603527,0.22058874426531772,66.89841048699964,67.36145889799991,67.02460140589979,67.23646494109938
full,basketball-1080p,1920,1080,21,1,python,encode,throughput,throughput_fps,10,1.9195994655883004,1.919340152088766,0.0031565194382979847,0.16443635742160434,1.9149401837747768,1.926168086851376,1.9173414276092275,1.9218575035673733
full,basketball-1080p,1920,1080,21,30,python,decode,memory,process_peak_rss_mib,10,1753.00703125,1753.76171875,2.8105985567067036,0.16033013596657264,1746.52734375,1755.91796875,1750.996450162499,1755.0176123375009
full,basketball-1080p,1920,1080,21,30,python,decode,throughput,codec_seconds,10,16.748122186300407,16.743453824503376,0.0280825171861707,0.16767561684701332,16.715868688999763,16.801967280025565,16.728033163693745,16.76821120890707
full,basketball-1080p,1920,1080,21,30,python,decode,throughput,process_fps,10,3.5311377129448007,3.5306161613838025,0.015767294833233587,0.44652166284629025,3.5041481301363056,3.552219122409318,3.519858469697093,3.5424169561925085
full,basketball-1080p,1920,1080,21,30,python,decode,throughput,process_seconds,10,28.31999336699937,28.323669610997968,0.1266072574646452,0.44705962965435475,28.15141649599991,28.537606369999594,28.229423991023793,28.410562742974946
full,basketball-1080p,1920,1080,21,30,python,decode,throughput,throughput_fps,10,5.970833728591749,5.972484482450734,0.010003885966315025,0.1675458808777529,5.951684010174304,5.982339408170104,5.963677379679027,5.977990077504472
full,basketball-1080p,1920,1080,21,30,python,encode,memory,process_peak_rss_mib,10,1820.674609375,1820.333984375,2.635943526727369,0.1447783976968973,1817.16015625,1826.2265625,1818.7889689693604,1822.5602497806397
full,basketball-1080p,1920,1080,21,30,python,encode,throughput,codec_seconds,10,25.130383646602287,25.082927356498203,0.15072267233366735,0.599762719317043,24.932329340001615,25.381862836993605,25.02256314205938,25.238204151145194
full,basketball-1080p,1920,1080,21,30,python,encode,throughput,process_fps,10,2.660217307649363,2.6596776608743258,0.016432523877167867,0.6177135916647377,2.6318934488005143,2.6829859045345272,2.648462188211013,2.6719724270877134
full,basketball-1080p,1920,1080,21,30,python,encode,throughput,process_seconds,10,37.59220781650038,37.59854252199966,0.23273126805789596,0.619094438916522,37.271906584000135,37.99545914200098,37.42572189665574,37.758693736345016
full,basketball-1080p,1920,1080,21,30,python,encode,throughput,throughput_fps,10,3.979375370787423,3.9867814178849845,0.023809571340731455,0.5983243379229165,3.939821148755552,4.010856692782381,3.9623430295002087,3.9964077120746375
full,basketball-1080p,1920,1080,21,100,python,decode,memory,process_peak_rss_mib,10,1753.327734375,1751.880859375,3.2795322729811245,0.1870461641987408,1750.47265625,1759.6953125,1750.9816983151113,1755.6737704348889
full,basketball-1080p,1920,1080,21,100,python,decode,throughput,codec_seconds,10,16.196233973402013,16.1959936115054,0.02501131607166907,0.1544267396528321,16.149163954999494,16.22794478700962,16.17834195572229,16.214125991081737
full,basketball-1080p,1920,1080,21,100,python,decode,throughput,process_fps,10,3.5865915095986933,3.5813140677784094,0.017740467860516352,0.4946330746904976,3.569873635321951,3.6183578490372637,3.573900743399209,3.5992822757981777
full,basketball-1080p,1920,1080,21,100,python,decode,throughput,process_seconds,10,27.882236548600485,27.922711697001432,0.13734365905957097,0.4925847997170972,27.636846374000015,28.012196009000036,27.783986813598514,27.980486283602456
full,basketball-1080p,1920,1080,21,100,python,decode,throughput,throughput_fps,10,6.174288102044813,6.174366529542854,0.00953880247593848,0.15449234500054185,6.162209775328386,6.192271022738721,6.167464453818792,6.181111750270834
full,basketball-1080p,1920,1080,21,100,python,encode,memory,process_peak_rss_mib,10,1818.441015625,1819.328125,3.2653921171031928,0.17957096705613373,1811.90625,1821.7421875,1816.1050948232705,1820.7769364267297
full,basketball-1080p,1920,1080,21,100,python,encode,throughput,codec_seconds,10,24.174497967895764,24.16259870900012,0.08087885782786446,0.3345627195041372,24.077125311998998,24.364422221990026,24.116640718400152,24.232355217391376
full,basketball-1080p,1920,1080,21,100,python,encode,throughput,process_fps,10,2.7330477816061336,2.7332378901274805,0.012313841056839811,0.45055344951207993,2.712506381089695,2.7488729022052807,2.7242389903668807,2.7418565728453865
full,basketball-1080p,1920,1080,21,100,python,encode,throughput,process_seconds,10,36.58985769249962,36.58669243749864,0.16507273619601448,0.4511434222654874,36.37854624700003,36.8662727200026,36.47177177067141,36.70794361432783
full,basketball-1080p,1920,1080,21,100,python,encode,throughput,throughput_fps,10,4.136632077609041,4.138628245374591,0.013789673250762071,0.33335508191321805,4.1043452247246535,4.1533197466129534,4.126767539617785,4.146496615600296
full,basketball-1080p,1920,1080,42,1,python,decode,memory,process_peak_rss_mib,10,1526.522265625,1526.30859375,2.745553816990302,0.1798567815757471,1521.203125,1531.4140625,1524.5582147412533,1528.4863165087468
full,basketball-1080p,1920,1080,42,1,python,decode,throughput,codec_seconds,10,33.86389149250213,33.85473157650813,0.07762362868481938,0.2292224114349238,33.73566294500051,33.9670575880009,33.80836289365457,33.919420091349686
full,basketball-1080p,1920,1080,42,1,python,decode,throughput,process_fps,10,2.1315021644461054,2.133077423707217,0.008361967919572347,0.39230398444119324,2.1167091436074634,2.1431054711011117,2.1255203729471863,2.1374839559450245
full,basketball-1080p,1920,1080,42,1,python,decode,throughput,process_seconds,10,46.91592115239973,46.88063118500031,0.18436548308338285,0.39296997384853144,46.66125925599954,47.2431464199999,46.78403403085016,47.04780827394931
full,basketball-1080p,1920,1080,42,1,python,decode,throughput,throughput_fps,10,2.9530118489753105,2.953796875745015,0.006768141350778112,0.22919452060873524,2.944028923933809,2.964222169371051,2.9481702123193263,2.957853485631295
full,basketball-1080p,1920,1080,42,1,python,encode,memory,process_peak_rss_mib,10,1647.407421875,1646.78125,3.064503429208781,0.1860197658767927,1643.03125,1653.92578125,1645.2152081834904,1649.5996355665095
full,basketball-1080p,1920,1080,42,1,python,encode,throughput,codec_seconds,10,52.112034902504135,52.0974957304943,0.08632587405665498,0.16565439100231102,52.00663867399862,52.25891688399133,52.05028109233223,52.17378871267604
full,basketball-1080p,1920,1080,42,1,python,encode,throughput,process_fps,10,1.4898974569495378,1.4905616648600173,0.0038714459273654616,0.259846468581266,1.4824670243953142,1.493930698760441,1.4871279913692366,1.492666922529839
full,basketball-1080p,1920,1080,42,1,python,encode,throughput,process_seconds,10,67.11912169659976,67.08881154200026,0.1747064984242082,0.2602931832361251,66.93750927199835,67.45512605299882,66.99414419643097,67.24409919676856
full,basketball-1080p,1920,1080,42,1,python,encode,throughput,throughput_fps,10,1.9189472622755472,1.9194781193817976,0.003175410163123768,0.1654766770066556,1.91354903550696,1.9228314413251297,1.916675710686011,1.9212188138650834
full,basketball-1080p,1920,1080,42,30,python,decode,memory,process_peak_rss_mib,10,1753.996875,1754.109375,5.289710232370759,0.3015803681161496,1745.109375,1764.54296875,1750.2128442545963,1757.7809057454037
full,basketball-1080p,1920,1080,42,30,python,decode,throughput,codec_seconds,10,16.76318625849669,16.755945551498698,0.031121774943001636,0.1856554861533383,16.729112112010625,16.809207656981016,16.7409230818646,16.785449435128783
full,basketball-1080p,1920,1080,42,30,python,decode,throughput,process_fps,10,3.5234865494639407,3.5228742606389565,0.018245042513924246,0.5178121800039233,3.4895624102311937,3.5546463380675153,3.510434832301554,3.5365382666263274
full,basketball-1080p,1920,1080,42,30,python,decode,throughput,process_seconds,10,28.381665726100405,28.385912900499832,0.1472234917329072,0.5187274529750988,28.132193891999123,28.65688824100289,28.27634838456555,28.486983067635258
full,basketball-1080p,1920,1080,42,30,python,decode,throughput,throughput_fps,10,5.965471504146353,5.968031088187572,0.011065634441618448,0.1854947162839883,5.9491203892926565,5.977603553042438,5.957555626129399,5.973387382163307
full,basketball-1080p,1920,1080,42,30,python,encode,memory,process_peak_rss_mib,10,1821.448046875,1821.4140625,3.4664950841843183,0.19031534224276517,1817.12890625,1828.91015625,1818.9682656769542,1823.927828073046
full,basketball-1080p,1920,1080,42,30,python,encode,throughput,codec_seconds,10,24.96155977589386,24.96180416499692,0.144255735808332,0.5779115452057775,24.60537490200008,25.12919499898271,24.85836543905494,25.064754112732782
full,basketball-1080p,1920,1080,42,30,python,encode,throughput,process_fps,10,2.6686660282435444,2.67204912989223,0.01823664975597394,0.6833620079458533,2.626999849785468,2.690535417783872,2.655620314898518,2.681711741588571
full,basketball-1080p,1920,1080,42,30,python,encode,throughput,process_seconds,10,37.473491108600314,37.42448525900181,0.25789507220322316,0.6882066884449825,37.16732340300041,38.066237426000015,37.28900408767937,37.657978129521254
full,basketball-1080p,1920,1080,42,30,python,encode,throughput,throughput_fps,10,4.006281302323729,4.006121274613186,0.02334041975124783,0.5825956289616978,3.9794350755783556,4.064152665760495,3.9895845718660072,4.022978032781451
