sequence,width,height,qp,gop,implementation,operation,mode,metric,n,mean,sample_std,cv_percent,minimum,maximum
basketball-540p,960,540,63,100,python,decode,throughput,throughput_fps,10,159.9906203186536,1.0425120860972745,0.6516082530468982,158.60303613102724,161.86243396858626
basketball-540p,960,540,63,100,python,encode,memory,process_peak_rss_mib,10,1284.379296875,0.3828322078968955,0.029806787514276945,1283.83984375,1284.9921875
basketball-540p,960,540,63,100,python,encode,throughput,codec_seconds,10,1.223250152103128,0.011569959000170844,0.9458375280214493,1.2083936530007122,1.242194227001164
basketball-540p,960,540,63,100,python,encode,throughput,process_seconds,10,4.568365915399977,0.013533103886344796,0.29623511200634467,4.545758737999904,4.585616192000089
basketball-540p,960,540,63,100,python,encode,throughput,throughput_fps,10,81.75597116158757,0.768691295643704,0.9402264870958659,80.50270869589727,82.75448960831397
fourpeople-720p,1280,720,0,1,nvcr,decode,memory,process_peak_rss_mib,10,554.51171875,1.2131266614241012,0.21877385461911866,551.078125,555.1171875
fourpeople-720p,1280,720,0,1,nvcr,decode,throughput,codec_seconds,10,2.3613195193,0.004132258125778533,0.1749978387932658,2.357601781,2.371094585
fourpeople-720p,1280,720,0,1,nvcr,decode,throughput,process_seconds,10,3.7045325634999697,0.01889355989706731,0.5100119805457195,3.6595895840000594,3.7293169199997465
fourpeople-720p,1280,720,0,1,nvcr,decode,throughput,throughput_fps,10,42.34931956806193,0.0739239270653161,0.17455753202010454,42.17461447241254,42.41598424547508
fourpeople-720p,1280,720,0,1,nvcr,encode,memory,process_peak_rss_mib,10,545.958984375,0.12692808246597592,0.023248647993453202,545.7265625,546.09765625
fourpeople-720p,1280,720,0,1,nvcr,encode,throughput,codec_seconds,10,2.6542250643,0.00227120857982631,0.08556955513587154,2.651501115,2.657877721
fourpeople-720p,1280,720,0,1,nvcr,encode,throughput,process_seconds,10,4.013143330000025,0.026767130233391997,0.6669866494250488,3.979294047999929,4.06024497899989
fourpeople-720p,1280,720,0,1,nvcr,encode,throughput,throughput_fps,10,37.675804972568606,0.03222752229120623,0.0855390410760189,37.624003245106394,37.71448536615079
fourpeople-720p,1280,720,0,1,python,decode,memory,process_peak_rss_mib,10,1248.755859375,0.33369553279089714,0.026722239602376012,1248.0,1249.08984375
fourpeople-720p,1280,720,0,1,python,decode,throughput,codec_seconds,10,2.0292478937995213,0.005615168374799626,0.2767118000692317,2.0224994110003536,2.0394951070011302
fourpeople-720p,1280,720,0,1,python,decode,throughput,process_seconds,10,5.392274663500063,0.020574089599378953,0.38154750793099523,5.36751846300001,5.443851215999985
fourpeople-720p,1280,720,0,1,python,decode,throughput,throughput_fps,10,49.27968064385164,0.13616997234364012,0.2763207280658977,49.03174303126415,49.44377212477839
fourpeople-720p,1280,720,0,1,python,encode,memory,process_peak_rss_mib,10,1272.254296875,4.602909870563397,0.3617916545355269,1266.0546875,1276.0
fourpeople-720p,1280,720,0,1,python,encode,throughput,codec_seconds,10,3.6576851542003284,0.00657939741413979,0.17987872484279555,3.6490870169999425,3.674612041999353
fourpeople-720p,1280,720,0,1,python,encode,throughput,process_seconds,10,7.2082638723001535,0.016911679604142502,0.2346151570439942,7.183722996000142,7.235072979000051
fourpeople-720p,1280,720,0,1,python,encode,throughput,throughput_fps,10,27.339775335176626,0.049035803444647454,0.17935700949801042,27.213757223086358,27.404114929058043
fourpeople-720p,1280,720,0,30,nvcr,decode,memory,process_peak_rss_mib,10,544.36875,0.08305209705150604,0.015256587938140468,544.23828125,544.51171875
fourpeople-720p,1280,720,0,30,nvcr,decode,throughput,codec_seconds,10,1.024883722,0.0018117433564526215,0.17677550316801904,1.022670064,1.028720176
fourpeople-720p,1280,720,0,30,nvcr,decode,throughput,process_seconds,10,2.248039419599877,0.019249010063963453,0.8562576748493822,2.2247425689997726,2.29494617499995
fourpeople-720p,1280,720,0,30,nvcr,decode,throughput,throughput_fps,10,97.57231839522004,0.17223531646635104,0.176520676457339,97.2081644095216,97.7832475205806
fourpeople-720p,1280,720,0,30,nvcr,encode,memory,process_peak_rss_mib,10,544.862109375,0.09166611179993052,0.016823726631510272,544.66015625,544.98046875
fourpeople-720p,1280,720,0,30,nvcr,encode,throughput,codec_seconds,10,1.1062974676,0.0006846737009204149,0.06188875243525099,1.105168566,1.107081512
fourpeople-720p,1280,720,0,30,nvcr,encode,throughput,process_seconds,10,2.330092151599979,0.022221989655275103,0.9536957428922358,2.2982017899998937,2.35929855600034
fourpeople-720p,1280,720,0,30,nvcr,encode,throughput,throughput_fps,10,90.39163282433648,0.05596468760348596,0.06191357081937608,90.32758556264284,90.48393437567243
fourpeople-720p,1280,720,0,30,python,decode,memory,process_peak_rss_mib,10,1337.962890625,0.446750275487328,0.03339033381401471,1337.4296875,1338.73828125
fourpeople-720p,1280,720,0,30,python,decode,throughput,codec_seconds,10,0.9833010298995418,0.003377111566002484,0.3434463570476992,0.9788623649956207,0.9896309620003194
fourpeople-720p,1280,720,0,30,python,decode,throughput,process_seconds,10,4.332400369599929,0.02054473546026749,0.4742113772408498,4.306048622000162,4.367036163999728
fourpeople-720p,1280,720,0,30,python,decode,throughput,throughput_fps,10,101.69933372151252,0.3486195186870063,0.3427942995591746,101.04776814770648,102.15940828458287
fourpeople-720p,1280,720,0,30,python,encode,memory,process_peak_rss_mib,10,1350.246484375,0.37668462929894925,0.027897471584479513,1349.66796875,1350.89453125
fourpeople-720p,1280,720,0,30,python,encode,throughput,codec_seconds,10,2.1138493350996783,0.003764769755389807,0.17810019346588293,2.10981334700773,2.122588522001024
fourpeople-720p,1280,720,0,30,python,encode,throughput,process_seconds,10,5.583431057200198,0.008092603767451582,0.1449396201823902,5.57270549200075,5.596649460999743
fourpeople-720p,1280,720,0,30,python,encode,throughput,throughput_fps,10,47.307196025289066,0.08407302320404575,0.17771719794828408,47.11228717364738,47.397557770608614
fourpeople-720p,1280,720,0,100,nvcr,decode,memory,process_peak_rss_mib,10,544.41875,0.08197542743484172,0.01505742177962124,544.28515625,544.5546875
fourpeople-720p,1280,720,0,100,nvcr,decode,throughput,codec_seconds,10,0.9802182092,0.0014131960824290705,0.14417158028337823,0.977846278,0.982090372
fourpeople-720p,1280,720,0,100,nvcr,decode,throughput,process_seconds,10,2.194834772399912,0.027910329137743328,1.2716369126604077,2.1561540310003693,2.2476468799999907
fourpeople-720p,1280,720,0,100,nvcr,decode,throughput,throughput_fps,10,102.01829166922965,0.14715720379896485,0.1442459007999149,101.8236232133635,102.26556284954229
fourpeople-720p,1280,720,0,100,nvcr,encode,memory,process_peak_rss_mib,10,543.541015625,0.209293441956312,0.038505547132565945,543.08203125,543.734375
fourpeople-720p,1280,720,0,100,nvcr,encode,throughput,codec_seconds,10,1.0561389944,0.0012874465704816008,0.12190124380484675,1.054518129,1.058186939
fourpeople-720p,1280,720,0,100,nvcr,encode,throughput,process_seconds,10,2.283988473100004,0.026352411917384858,1.1537891818524524,2.247372138000003,2.310241377000011
fourpeople-720p,1280,720,0,100,nvcr,encode,throughput,throughput_fps,10,94.6846336020616,0.11540299208489986,0.12188143703434805,94.50126089677619,94.83004345769763
fourpeople-720p,1280,720,0,100,python,decode,memory,process_peak_rss_mib,10,1337.84921875,0.5418331575059953,0.04050031572408804,1337.14453125,1338.64453125
fourpeople-720p,1280,720,0,100,python,decode,throughput,codec_seconds,10,0.9479508484997268,0.0048195755887051024,0.5084204098063521,0.9423668550016373,0.9555435699976442
fourpeople-720p,1280,720,0,100,python,decode,throughput,process_seconds,10,4.294676703199798,0.018126005576421286,0.4220575104737523,4.273670409998886,4.328877902999011
fourpeople-720p,1280,720,0,100,python,decode,throughput,throughput_fps,10,105.49314896365635,0.5348747102899175,0.5070231721627612,104.65247544938902,106.11578651057953
fourpeople-720p,1280,720,0,100,python,encode,memory,process_peak_rss_mib,10,1348.523828125,3.3982157145462346,0.2519952294258786,1341.875,1350.8046875
fourpeople-720p,1280,720,0,100,python,encode,throughput,codec_seconds,10,2.063496599899122,0.004551486098125774,0.2205715336942296,2.058748851992277,2.073659174004206
fourpeople-720p,1280,720,0,100,python,encode,throughput,process_seconds,10,5.5383448198997485,0.007703720912128482,0.13909789228811378,5.5322481940002035,5.555774272999997
fourpeople-720p,1280,720,0,100,python,encode,throughput,throughput_fps,10,48.46164358731549,0.10662424772239874,0.22001781167468887,48.22393248303261,48.57319041282221
fourpeople-720p,1280,720,21,1,nvcr,decode,memory,process_peak_rss_mib,10,554.94296875,0.1703710239662005,0.03070063656270093,554.6328125,555.234375
fourpeople-720p,1280,720,21,1,nvcr,decode,throughput,codec_seconds,10,2.3745970702,0.005314196199099899,0.22379359706075572,2.366494825,2.383411927
fourpeople-720p,1280,720,21,1,nvcr,decode,throughput,process_seconds,10,3.721754435099888,0.020252212267556715,0.5441576713540791,3.6992658629997095,3.76910530799978
fourpeople-720p,1280,720,21,1,nvcr,decode,throughput,throughput_fps,10,42.1125974983644,0.09422122879735088,0.2237364456111032,41.956658380018254,42.25658934200289
fourpeople-720p,1280,720,21,1,nvcr,encode,memory,process_peak_rss_mib,10,546.0109375,0.14018788158787915,0.025674921866904756,545.70703125,546.23828125
fourpeople-720p,1280,720,21,1,nvcr,encode,throughput,codec_seconds,10,2.6556979095999997,0.0039225644921997175,0.14770371577355096,2.651255916,2.665474786
fourpeople-720p,1280,720,21,1,nvcr,encode,throughput,process_seconds,10,4.020535679499835,0.02526398132027543,0.6283735137358198,3.9808889679998174,4.0511878289999
fourpeople-720p,1280,720,21,1,nvcr,encode,throughput,throughput_fps,10,37.65495900843145,0.055498013775623224,0.14738567040584608,37.51676831656212,37.7179733561413
fourpeople-720p,1280,720,21,1,python,decode,memory,process_peak_rss_mib,10,1248.543359375,0.2080601235898215,0.016664228921450752,1248.2734375,1248.94140625
fourpeople-720p,1280,720,21,1,python,decode,throughput,codec_seconds,10,2.0408871923005334,0.0054484630525669965,0.26696541940788837,2.032442004002405,2.0486404769944784
fourpeople-720p,1280,720,21,1,python,decode,throughput,process_seconds,10,5.408997252699976,0.0189127873185922,0.3496542230475643,5.389129199999957,5.4434265179997965
fourpeople-720p,1280,720,21,1,python,decode,throughput,throughput_fps,10,48.998612712457685,0.13074574869581213,0.2668356132102707,48.81285961249194,49.20189594737467
fourpeople-720p,1280,720,21,1,python,encode,memory,process_peak_rss_mib,10,1270.26640625,4.881411535130368,0.38428250256109364,1265.76953125,1276.0390625
fourpeople-720p,1280,720,21,1,python,encode,throughput,codec_seconds,10,3.6596524876992134,0.008152803501096451,0.22277534625212558,3.652104718998089,3.677196624993485
fourpeople-720p,1280,720,21,1,python,encode,throughput,process_seconds,10,7.212919899999884,0.02246674932088352,0.31147925711588564,7.175912164999318,7.245439595999869
fourpeople-720p,1280,720,21,1,python,encode,throughput,throughput_fps,10,27.32512060025691,0.06072651314439917,0.22223694465168517,27.194629550215357,27.381471149993146
fourpeople-720p,1280,720,21,30,nvcr,decode,memory,process_peak_rss_mib,10,544.847265625,0.6627219158348882,0.12163443916244546,544.2734375,545.92578125
fourpeople-720p,1280,720,21,30,nvcr,decode,throughput,codec_seconds,10,1.0266386802,0.0025417685555153263,0.2475816082655451,1.023018046,1.031136125
fourpeople-720p,1280,720,21,30,nvcr,decode,throughput,process_seconds,10,2.2670587644000877,0.029651511344909308,1.3079286611591532,2.235959575000379,2.308289403999879
fourpeople-720p,1280,720,21,30,nvcr,decode,throughput,throughput_fps,10,97.40578948171016,0.24093405386317499,0.24735085578092364,96.98040595755484,97.74998631842317
fourpeople-720p,1280,720,21,30,nvcr,encode,memory,process_peak_rss_mib,10,544.867578125,0.054046654409543086,0.00991922745624333,544.76953125,544.9609375
fourpeople-720p,1280,720,21,30,nvcr,encode,throughput,codec_seconds,10,1.1065388572,0.000982741769259235,0.08881222406829682,1.105326857,1.10804263
fourpeople-720p,1280,720,21,30,nvcr,encode,throughput,process_seconds,10,2.311625989099889,0.01760264944633375,0.7614834549073376,2.2863566490000267,2.3481013649998204
fourpeople-720p,1280,720,21,30,nvcr,encode,throughput,throughput_fps,10,90.37194701740555,0.08024668565243376,0.08879601281244758,90.24923526633629,90.47097640548871
fourpeople-720p,1280,720,21,30,python,decode,memory,process_peak_rss_mib,10,1337.994921875,0.20765718728887209,0.015520028057944462,1337.73828125,1338.328125
fourpeople-720p,1280,720,21,30,python,decode,throughput,codec_seconds,10,0.9841512963007062,0.004039063570161392,0.4104108367629748,0.9771396569994977,0.9908482819992059
fourpeople-720p,1280,720,21,30,python,decode,throughput,process_seconds,10,4.322239474899857,0.014739709908666389,0.34102020478649897,4.295698654000262,4.351584386999093
fourpeople-720p,1280,720,21,30,python,decode,throughput,throughput_fps,10,101.61193337081505,0.4170277031064786,0.4104121329771461,100.92362455151347,102.33951644851868
fourpeople-720p,1280,720,21,30,python,encode,memory,process_peak_rss_mib,10,1349.46015625,2.6701928031735447,0.19787118506660575,1341.96484375,1350.84375
fourpeople-720p,1280,720,21,30,python,encode,throughput,codec_seconds,10,2.1370292898006253,0.05832645023572545,2.7293238569119955,2.112439182998969,2.3023423420127074
fourpeople-720p,1280,720,21,30,python,encode,throughput,process_seconds,10,5.604920098499951,0.05640868452835863,1.006413713969898,5.573420312000053,5.763309091998963
fourpeople-720p,1280,720,21,30,python,encode,throughput,throughput_fps,10,46.82332548698282,1.1967108695089381,2.5558006763992687,43.434027240527584,47.33864094398821
fourpeople-720p,1280,720,21,100,nvcr,decode,memory,process_peak_rss_mib,10,544.45546875,0.09064595064345432,0.016648919121258127,544.296875,544.60546875
fourpeople-720p,1280,720,21,100,nvcr,decode,throughput,codec_seconds,10,0.9804487001,0.0015350969636244588,0.15657086020593305,0.977928401,0.98233335
fourpeople-720p,1280,720,21,100,nvcr,decode,throughput,process_seconds,10,2.2050845656998037,0.03864146451325996,1.7523801632975806,2.153482564999649,2.256026381999618
fourpeople-720p,1280,720,21,100,nvcr,decode,throughput,throughput_fps,10,101.99434271614402,0.1597682651060698,0.15664424207400784,101.79843736344694,102.25697494596028
fourpeople-720p,1280,720,21,100,nvcr,encode,memory,process_peak_rss_mib,10,543.493359375,0.15341448419397521,0.02822748089698777,543.2578125,543.75
fourpeople-720p,1280,720,21,100,nvcr,encode,throughput,codec_seconds,10,1.0567075966,0.0011513494322040012,0.10895629367182703,1.055155571,1.05900582
fourpeople-720p,1280,720,21,100,nvcr,encode,throughput,process_seconds,10,2.27415555590012,0.02181231031441184,0.9591388881829783,2.2370379690000846,2.3055670270005066
fourpeople-720p,1280,720,21,100,nvcr,encode,throughput,throughput_fps,10,94.63365938474435,0.10303464436092388,0.10887737516524046,94.42818737294569,94.77275460454352
fourpeople-720p,1280,720,21,100,python,decode,memory,process_peak_rss_mib,10,1337.826953125,0.4254289046073786,0.0317999950302712,1337.21484375,1338.5078125
fourpeople-720p,1280,720,21,100,python,decode,throughput,codec_seconds,10,0.9506734796984802,0.003058106322854938,0.3216778829072692,0.946364223999808,0.9539517040000192
fourpeople-720p,1280,720,21,100,python,decode,throughput,process_seconds,10,4.2950400115999114,0.019702344545365704,0.4587231898225446,4.2717483900000275,4.33538911100004
